Ensembl_ID
ENSMUSG00000044819
ENSMUSG00000021721
ENSMUSG00000049511
ENSMUSG00000070687
ENSMUSG00000050783
ENSMUSG00000034997
ENSMUSG00000026228
ENSMUSG00000041380
ENSMUSG00000026322
ENSMUSG00000039106
ENSMUSG00000050534
ENSMUSG00000028747
ENSMUSG00000024798
ENSMUSG00000042429
ENSMUSG00000020178
ENSMUSG00000018500
ENSMUSG00000000562
ENSMUSG00000025475
ENSMUSG00000031486
ENSMUSG00000029090
ENSMUSG00000034730
ENSMUSG00000033569
ENSMUSG00000004730
ENSMUSG00000032915
ENSMUSG00000023918
ENSMUSG00000056492
ENSMUSG00000013033
ENSMUSG00000028184
ENSMUSG00000037605
ENSMUSG00000039167
ENSMUSG00000044017
ENSMUSG00000041293
ENSMUSG00000057899
ENSMUSG00000067642
ENSMUSG00000031785
ENSMUSG00000031298
ENSMUSG00000053852
ENSMUSG00000061577
ENSMUSG00000039116
ENSMUSG00000022755
ENSMUSG00000069170
ENSMUSG00000045569
ENSMUSG00000045875
ENSMUSG00000050541
ENSMUSG00000027335
ENSMUSG00000033717
ENSMUSG00000058620
ENSMUSG00000045318
ENSMUSG00000044338
ENSMUSG00000037872
ENSMUSG00000044534
ENSMUSG00000044337
ENSMUSG00000079355
ENSMUSG00000041347
ENSMUSG00000021070
ENSMUSG00000035283
ENSMUSG00000045730
ENSMUSG00000031489
ENSMUSG00000031130
ENSMUSG00000064039
ENSMUSG00000025804
ENSMUSG00000044052
ENSMUSG00000049103
ENSMUSG00000047898
ENSMUSG00000040899
ENSMUSG00000037944
ENSMUSG00000042262
ENSMUSG00000029530
ENSMUSG00000043953
ENSMUSG00000048480
ENSMUSG00000026180
ENSMUSG00000050232
ENSMUSG00000045382
ENSMUSG00000047880
ENSMUSG00000048521
ENSMUSG00000040552
ENSMUSG00000049130
ENSMUSG00000074361
ENSMUSG00000016028
ENSMUSG00000068740
ENSMUSG00000023473
ENSMUSG00000059588
ENSMUSG00000023964
ENSMUSG00000044288
ENSMUSG00000062585
ENSMUSG00000060509
ENSMUSG00000042190
ENSMUSG00000029193
ENSMUSG00000018634
ENSMUSG00000003476
ENSMUSG00000052336
ENSMUSG00000052821
ENSMUSG00000033470
ENSMUSG00000021478
ENSMUSG00000039358
ENSMUSG00000032259
ENSMUSG00000022705
ENSMUSG00000025496
ENSMUSG00000050511
ENSMUSG00000022122
ENSMUSG00000031616
ENSMUSG00000051980
ENSMUSG00000045551
ENSMUSG00000032937
""
ENSMUSG00000060701
ENSMUSG00000044453
ENSMUSG00000019429
ENSMUSG00000054200
ENSMUSG00000044674
ENSMUSG00000081683
ENSMUSG00000050288
ENSMUSG00000007989
ENSMUSG00000049791
ENSMUSG00000045005
ENSMUSG00000022297
ENSMUSG00000041075
ENSMUSG00000036904
ENSMUSG00000049551
ENSMUSG00000064272
ENSMUSG00000053647
""
ENSMUSG00000043398
ENSMUSG00000025333
ENSMUSG00000047293
ENSMUSG00000047875
ENSMUSG00000040836
ENSMUSG00000040133
ENSMUSG00000058396
ENSMUSG00000051212
ENSMUSG00000045281
ENSMUSG00000044067
ENSMUSG00000040125
ENSMUSG00000049649
ENSMUSG00000026424
ENSMUSG00000026343
ENSMUSG00000044317
ENSMUSG00000118401
ENSMUSG00000049608
ENSMUSG00000046922
ENSMUSG00000046793
